0.14367568212624188,0.07963074777710144
0.172815412541784,0.1065296184354163
0.20178384737345684,0.13067960378565413
0.23124448543325143,0.15565405061101534
0.26070531481825326,0.18069398738739828
0.290166909504084,0.20599588396786706
0.3196281215395003,0.23116680064629302
0.348597257896933,0.25555691581694306
0.3753623788871235,0.2799676985593975
0.4043312346342524,0.30426176180188236
0.43330136588276286,0.3289924247178444
0.46006587463229015,0.3531936396170299
0.4885432286770572,0.37690337120480333
0.5153083496672477,0.40131415394725756
0.544277588064791,0.42573919709178587
0.5732483570639921,0.4506881598444863
0.6000124576530774,0.4747496628481591
0.6284898116978446,0.49845939443593257
0.655254320447372,0.5226606093351178
0.684223367519708,0.5470201625286246
0.7136845795551243,0.5721910792070506
0.7431454089401262,0.5972310159834332
0.7718151905897463,0.6209435864622596
0.802804473323838,0.6482397789790831
0.8250128322692178,0.6669195691574455
0.8536150529934627,0.6882328485621654
0.8830718645491129,0.7118974963670957
0.9125271455031048,0.7350382245638536
0.9419805132050245,0.7575240532503961
0.9720847580075191,0.780906537270097
1.0045673464532336,0.8047679662786771
1.037698579872105,0.8287620011918311
1.0708294731572747,0.8526396095253912
1.1047030619855496,0.8792568316809688
1.1426156432845909,0.9052534482573715
1.179418654027153,0.9286716536224068
1.2162182974460676,0.9509372358494627
1.2548540506137338,0.9729905805791953
1.2953287242713776,0.9957937947284304
1.3357968426249514,1.0163531511618562
1.3762629742884946,1.036232470528109
1.4167256118512834,1.0549157713948976
1.4571840750459144,1.072170200603034
1.4976397553284404,1.0884720487054025
1.5380910525244007,1.1032735815661865
1.57853914937144,1.1169796461553374
1.6189852584241184,1.1300052956689395
1.6594271334748085,1.1415816610716234
1.6998675773135583,1.1526681276199122
1.7403047214136695,1.1626251051427905
1.7807393078850364,1.171706615268463
1.821171654774757,1.1800215244090175
1.8616020536260038,1.1876696267755342
1.9020291659905737,1.1941927762171443
1.9424562518512192,1.200706853457747
1.9828801837448118,1.2061413387784792
2.023302074836194,1.2108772646216481
2.063722481707787,1.2151051472084076
2.1041426102881693,1.2192377716845904
2.1445574513355514,1.221560492059814
2.1849720140917235,1.2237879543244605
2.225386855139106,1.2261106746996842
2.265793904032594,1.2257661679787573
2.3062001180524505,1.2251358869261002
2.346608558401991,1.2252676707580574
2.387011154636111,1.223399034267902
2.4274108751943886,1.2205460639684529
2.467808833241667,1.2170897923020172
2.508202969422987,1.212325309250327
2.548594108010411,1.2065347602647096
2.5889818355427114,1.199576619009451
2.629367821767152,1.1920224341480117
2.669750214059388,1.1832380588299807
2.710128559202306,1.1730683584181327
2.7505047575273136,1.1621638097246925
2.7908770995312615,1.149939255784688
2.8312462213083447,1.1366124294222948
2.8716133652300386,1.122608590059731
2.91197740819253,1.1075433031793112
2.952339522994491,1.0918180136756093
2.992698477203419,1.0750108642017853
3.033055572824619,1.0575675266323235
3.073411895414679,1.039859583200148
3.1137663627300016,1.0215165856974608
3.1541197014198605,1.0027872636352124
3.194471803259894,0.9836345721926223
3.234823657729963,0.964397206873964
3.275175326672558,0.9450963361482545
3.3155264931449118,0.9256234716117814
3.355879684958853,0.9068438744356173
3.396232613942207,0.8879743112661305
3.4365875682671483,0.8697980154569527
3.476943829014717,0.8520689035557604
3.5173033398060656,0.8354522703030901
3.557665752777181,0.8198290430607206
3.598031495303851,0.8053455110698949
3.638403559016588,0.7930256990193136
3.6787784453973176,0.7816720763760112
3.7191606336093335,0.7728178451102239
3.759550473504441,0.7665827582752481
3.7999485057627087,0.763151888771633
3.840354441491354,0.7624263496083991
3.8807715088684214,0.765511134868237
3.921198173316662,0.7718809641128234
3.961636017120388,0.7820774477422947
4.0020843525027505,0.7958651621405113
4.042542606978974,0.8130481477657152
4.0830138019964854,0.8346606355327402
4.12348819736292,0.8573685915713983
4.1594393758357,0.8793796745573156
4.192763621278712,0.9011652656692705
4.222869745570008,0.9251910921490066
4.25232847037773,0.9495106394641524
4.281296994494499,0.9736911867915333
4.30756930548234,0.9970698113570527
4.3333514157792274,1.0203094359348075
4.359133526076116,1.0435490605125621
4.384916729659901,1.0671629133818685
4.4106997145863085,1.0907019205928643
4.436483355484854,1.1144654647787915
4.4622659030965,1.1378547806731667
4.4880486693655275,1.1613189422258523
4.513830342347656,1.1844088754869864
4.565882372978366,1.2302088120994006
4.594360543344016,1.2541979674781996
4.625977207770894,1.2779666417915496
4.695801409891669,1.3298261662932438
4.731060822288624,1.3543128421485
4.766036498731941,1.3809470907643804
4.8046743947419275,1.4037339229455543
4.845142667701729,1.4243462005515228
4.885605374837321,1.4430533159459555
4.926060289819017,1.459093204244238
4.964218907074168,1.4750011404125667
